birthYear,birthDate,deathYear,deathCause_label,profession
1826-01-01T00:00:00+02:00,1826-07-20,1873-01-01T00:00:00+02:00,other_diseases,Actress and manager
1830-01-01T00:00:00+02:00,1830-07-22,1868-01-01T00:00:00+02:00,accidents_murder_and_war,American actress
1859-01-01T00:00:00+02:00,1859-10-23,1892-01-01T00:00:00+02:00,pneumonia,Stage actress
1863-01-01T00:00:00+02:00,1863-10-10,1933-01-01T00:00:00+02:00,other_diseases,Actress
1868-01-01T00:00:00+02:00,1868-09-13,1960-01-01T00:00:00+02:00,natural_death,Film and stage actress
1872-01-01T00:00:00+02:00,{1872-11-07|1872-11-08},1945-01-01T00:00:00+02:00,cancer,Actress
1879-01-01T00:00:00+02:00,1879-10-15,1967-01-01T00:00:00+02:00,cardiovascular_problems,Actress
1879-01-01T00:00:00+02:00,{1879-05-22|1879-06-03},1945-01-01T00:00:00+02:00,other_diseases,Actress screenwriter and producer
1879-01-01T00:00:00+02:00,1879-05-31,1960-01-01T00:00:00+02:00,cardiovascular_problems,Actress
1883-01-01T00:00:00+02:00,1883-06-20,1971-01-01T00:00:00+02:00,other_diseases,Silent film actress screenwriter producer
1883-01-01T00:00:00+02:00,1883-02-22,1940-01-01T00:00:00+02:00,pneumonia,Actress
1885-01-01T00:00:00+02:00,1885-07-29,1955-01-01T00:00:00+02:00,cancer,Silent film actress
1886-01-01T00:00:00+02:00,1886-10-17,1971-01-01T00:00:00+02:00,cancer,American actress
1887-01-01T00:00:00+02:00,1887-04-26,1958-01-01T00:00:00+02:00,cerebral_problems,Actress
1888-01-01T00:00:00+02:00,1888-07-16,1987-01-01T00:00:00+02:00,cerebral_problems,Actress and socialite
1888-01-01T00:00:00+02:00,1888-04-15,1954-01-01T00:00:00+02:00,cardiovascular_problems,Actress
1888-01-01T00:00:00+02:00,1888-04-27,1917-01-01T00:00:00+02:00,accidents_murder_and_war,Actress
1889-01-01T00:00:00+02:00,1889-03-04,1938-01-01T00:00:00+02:00,other_diseases,Actress
1890-01-01T00:00:00+02:00,1890-05-02,1966-01-01T00:00:00+02:00,pneumonia,Actress gossip columnist radio personality
1890-01-01T00:00:00+02:00,1890-07-27,1976-01-01T00:00:00+02:00,cardiovascular_problems,American stage and film actress
1890-01-01T00:00:00+02:00,1890-07-20,{0014-01-01T00:00:00+02:00|1966-01-01T00:00:00+02:00},cerebral_problems,American character actress
1891-01-01T00:00:00+02:00,1891-06-18,1946-01-01T00:00:00+02:00,cancer,Actress
1891-01-01T00:00:00+02:00,1891-07-07,1921-01-01T00:00:00+02:00,other_diseases,Silent film actress model
1891-01-01T00:00:00+02:00,1891-07-07,1921-01-01T00:00:00+02:00,other_diseases,Silent film actress model
{1892-01-01T00:00:00+02:00|1893-01-01T00:00:00+02:00},{1892-11-09|1893-11-09},1930-01-01T00:00:00+02:00,other_diseases,Silent film actress
1892-01-01T00:00:00+02:00,1892-01-26,1978-01-01T00:00:00+02:00,cancer,Actress
1892-01-01T00:00:00+02:00,1892-04-08,1973-01-01T00:00:00+02:00,cardiovascular_problems,Actress
1892-01-01T00:00:00+02:00,1892-04-08,1979-01-01T00:00:00+02:00,cerebral_problems,Actress
1893-01-01T00:00:00+02:00,1893-05-26,1957-01-01T00:00:00+02:00,cancer,Actress artists' model and dancer
{1893-01-01T00:00:00+02:00|1895-01-01T00:00:00+02:00},{1893-06-09|1895-06-09},1936-01-01T00:00:00+02:00,cardiovascular_problems,Actress
1893-01-01T00:00:00+02:00,1893-12-07,1968-01-01T00:00:00+02:00,pneumonia,Actress
1894-01-01T00:00:00+02:00,1894-09-22,1966-01-01T00:00:00+02:00,cardiovascular_problems,Actress
1894-01-01T00:00:00+02:00,1894-10-20,1920-01-01T00:00:00+02:00,other_diseases,Silent film actress model
1894-01-01T00:00:00+02:00,1894-03-05,1950-01-01T00:00:00+02:00,cancer,Actress
1894-01-01T00:00:00+02:00,1894-04-03,1974-01-01T00:00:00+02:00,other_diseases,Actress
1894-01-01T00:00:00+02:00,{1894-05-02|1894-05-26},1957-01-01T00:00:00+02:00,pneumonia,Actress producer
1895-01-01T00:00:00+02:00,1895-07-26,1964-01-01T00:00:00+02:00,cardiovascular_problems,Actress comedienne
1895-01-01T00:00:00+02:00,1895-10-21,1958-01-01T00:00:00+02:00,cancer,Actress
1895-01-01T00:00:00+02:00,1895-01-01T00:00:00+02:00,1927-01-01T00:00:00+02:00,accidents_murder_and_war,Actress model
1896-01-01T00:00:00+02:00,1896-07-28,1926-01-01T00:00:00+02:00,other_diseases,Actress screenwriter
1896-01-01T00:00:00+02:00,1896-07-28,1926-01-01T00:00:00+02:00,other_diseases,Actress screenwriter
1896-01-01T00:00:00+02:00,1896-12-31,1987-01-01T00:00:00+02:00,pneumonia,Actress author singer
1896-01-01T00:00:00+02:00,1896-06-18,1986-01-01T00:00:00+02:00,cerebral_problems,Actress
1897-01-01T00:00:00+02:00,1897-01-03,1961-01-01T00:00:00+02:00,cancer,Actress producer screenwriter
1897-01-01T00:00:00+02:00,1897-02-19,1931-01-01T00:00:00+02:00,pneumonia,Actress
1898-01-01T00:00:00+02:00,1898-11-08,1937-01-01T00:00:00+02:00,accidents_murder_and_war,Actress
1898-01-01T00:00:00+02:00,1898-10-17,1991-01-01T00:00:00+02:00,pneumonia,Actress
1898-01-01T00:00:00+02:00,{1898-02-28|1898-06-01},1992-01-01T00:00:00+02:00,cerebral_problems,American actress
1898-01-01T00:00:00+02:00,1898-04-04,1940-01-01T00:00:00+02:00,cerebral_problems,Actress
1899-01-01T00:00:00+02:00,1899-03-27,1983-01-01T00:00:00+02:00,cardiovascular_problems,American actress
1899-01-01T00:00:00+02:00,1899-11-21,1967-01-01T00:00:00+02:00,pneumonia,Actress
1900-01-01T00:00:00+02:00,1900-07-10,1996-01-01T00:00:00+02:00,other_respiratory_problems,actress
1900-01-01T00:00:00+02:00,1900-11-05,1991-01-01T00:00:00+02:00,cancer,American actress
1900-01-01T00:00:00+02:00,1900-10-17,1991-01-01T00:00:00+02:00,cardiovascular_problems,Actress
1900-01-01T00:00:00+02:00,1900-12-06,1974-01-01T00:00:00+02:00,cancer,Actress
1900-01-01T00:00:00+02:00,1900-07-28,1965-01-01T00:00:00+02:00,cerebral_problems,Actress
1902-01-01T00:00:00+02:00,1902-10-17,1973-01-01T00:00:00+02:00,cerebral_problems,Actress
1902-01-01T00:00:00+02:00,1902-09-17,1994-01-01T00:00:00+02:00,cardiovascular_problems,Actress
1902-01-01T00:00:00+02:00,1902-03-08,1962-01-01T00:00:00+02:00,cardiovascular_problems,Actress
1902-01-01T00:00:00+02:00,1902-10-18,1972-01-01T00:00:00+02:00,cardiovascular_problems,American actress
1902-01-01T00:00:00+02:00,1902-12-09,1985-01-01T00:00:00+02:00,cardiovascular_problems,Actress schoolteacher
1902-01-01T00:00:00+02:00,1902-04-08,1989-01-01T00:00:00+02:00,cardiovascular_problems,Actress screenwriter real estate agent
1902-01-01T00:00:00+02:00,1902-01-31,1968-01-01T00:00:00+02:00,pneumonia,Actress
1902-01-01T00:00:00+02:00,1902-01-31,1968-01-01T00:00:00+02:00,other_diseases,Actress
1902-01-01T00:00:00+02:00,1902-04-02,1982-01-01T00:00:00+02:00,other_respiratory_problems,Actress
1902-01-01T00:00:00+02:00,1902-04-02,1982-01-01T00:00:00+02:00,other_diseases,Actress
1902-01-01T00:00:00+02:00,1902-12-14,1989-01-01T00:00:00+02:00,cardiovascular_problems,Actress
1902-01-01T00:00:00+02:00,1902-04-25,1984-01-01T00:00:00+02:00,cerebral_problems,Actress
{1902-01-01T00:00:00+02:00|1905-01-01T00:00:00+02:00},{1902-12-18|1905-12-18},1948-01-01T00:00:00+02:00,accidents_murder_and_war,Actress
1902-01-01T00:00:00+02:00,1902-08-10,1983-01-01T00:00:00+02:00,other_respiratory_problems,Actress
1903-01-01T00:00:00+02:00,1903-03-04,1990-01-01T00:00:00+02:00,other_diseases,Actress
1903-01-01T00:00:00+02:00,1903-04-26,1957-01-01T00:00:00+02:00,cancer,Actress
1903-01-01T00:00:00+02:00,1903-11-19,1965-01-01T00:00:00+02:00,cerebral_problems,Actress
1904-01-01T00:00:00+02:00,1904-03-14,2010-01-01T00:00:00+02:00,cerebral_problems,Dancer actress rancher
1904-01-01T00:00:00+02:00,1904-10-26,1938-01-01T00:00:00+02:00,accidents_murder_and_war,Socialite actress
{1905-01-01T00:00:00+02:00|1906-01-01T00:00:00+02:00},{1905-07-29|1906-07-29},1935-01-01T00:00:00+02:00,accidents_murder_and_war,American actress
1905-01-01T00:00:00+02:00,1905-11-19,1991-01-01T00:00:00+02:00,other_respiratory_problems,American actress
1905-01-01T00:00:00+02:00,1905-05-31,1987-01-01T00:00:00+02:00,cardiovascular_problems,Actress
1905-01-01T00:00:00+02:00,1905-02-18,2002-01-01T00:00:00+02:00,natural_death,actress
1905-01-01T00:00:00+02:00,1905-07-29,1965-01-01T00:00:00+02:00,cardiovascular_problems,Actress
1905-01-01T00:00:00+02:00,1905-01-13,1968-01-01T00:00:00+02:00,cancer,actress
1906-01-01T00:00:00+02:00,1906-11-14,1985-01-01T00:00:00+02:00,cardiovascular_problems,Actress dancer
1906-01-01T00:00:00+02:00,1906-05-01,2000-01-01T00:00:00+02:00,natural_death,Actress
1906-01-01T00:00:00+02:00,1906-06-21,1957-01-01T00:00:00+02:00,pneumonia,American actress
1906-01-01T00:00:00+02:00,1906-10-06,1984-01-01T00:00:00+02:00,pneumonia,Actress
1906-01-01T00:00:00+02:00,1906-04-04,1968-01-01T00:00:00+02:00,cancer,Actress
1906-01-01T00:00:00+02:00,1906-04-04,1968-01-01T00:00:00+02:00,pneumonia,Actress
1906-01-01T00:00:00+02:00,1906-07-14,1947-01-01T00:00:00+02:00,pneumonia,Actress
1906-01-01T00:00:00+02:00,1906-10-30,1982-01-01T00:00:00+02:00,cardiovascular_problems,Actress talent agent
1906-01-01T00:00:00+02:00,1906-10-14,1967-01-01T00:00:00+02:00,cancer,British actress
1906-01-01T00:00:00+02:00,1906-08-30,1979-01-01T00:00:00+02:00,cancer,actress
1906-01-01T00:00:00+02:00,1906-05-03,1987-01-01T00:00:00+02:00,other_respiratory_problems,Actress author
1906-01-01T00:00:00+02:00,1906-11-13,1986-01-01T00:00:00+02:00,cerebral_problems,Actress
1907-01-01T00:00:00+02:00,1907-08-03,1995-01-01T00:00:00+02:00,cerebral_problems,Actress
1907-01-01T00:00:00+02:00,1907-01-10,1941-01-01T00:00:00+02:00,cardiovascular_problems,Actress
1907-01-01T00:00:00+02:00,1907-06-04,1976-01-01T00:00:00+02:00,cancer,Actress
1907-01-01T00:00:00+02:00,1907-07-16,1990-01-01T00:00:00+02:00,cardiovascular_problems,Actress
1907-01-01T00:00:00+02:00,1907-07-16,1990-01-01T00:00:00+02:00,other_respiratory_problems,Actress
1907-01-01T00:00:00+02:00,1907-06-29,1961-01-01T00:00:00+02:00,cardiovascular_problems,Actress vaudevillian
1907-01-01T00:00:00+02:00,1907-04-19,1994-01-01T00:00:00+02:00,cancer,Actress dancer author dog breeder
1908-01-01T00:00:00+02:00,1908-09-13,1998-01-01T00:00:00+02:00,cerebral_problems,Actress
1908-01-01T00:00:00+02:00,1908-09-15,2003-01-01T00:00:00+02:00,other_respiratory_problems,American actress
1908-01-01T00:00:00+02:00,1908-12-25,1958-01-01T00:00:00+02:00,suicide,Actress
1908-01-01T00:00:00+02:00,1908-04-30,1990-01-01T00:00:00+02:00,cardiovascular_problems,Actress
1908-01-01T00:00:00+02:00,1908-04-30,1990-01-01T00:00:00+02:00,cancer,Actress
1908-01-01T00:00:00+02:00,1908-04-05,1989-01-01T00:00:00+02:00,cancer,American actress of film television and theater
1909-01-01T00:00:00+02:00,1909-07-11,1998-01-01T00:00:00+02:00,cardiovascular_problems,Actress
{1909-01-01T00:00:00+02:00|1910-01-01T00:00:00+02:00},{1909-08-22|1910-08-22},1925-01-01T00:00:00+02:00,other_diseases,Actress
1909-01-01T00:00:00+02:00,1909-07-18,1994-01-01T00:00:00+02:00,cardiovascular_problems,Actress singer
1909-01-01T00:00:00+02:00,1909-02-09,1986-01-01T00:00:00+02:00,cancer,Actress
1909-01-01T00:00:00+02:00,1909-05-16,1960-01-01T00:00:00+02:00,accidents_murder_and_war,Actress
1909-01-01T00:00:00+02:00,1909-01-22,2001-01-01T00:00:00+02:00,cardiovascular_problems,Actress
1909-01-01T00:00:00+02:00,1909-02-06,1983-01-01T00:00:00+02:00,cardiovascular_problems,Actress
1909-01-01T00:00:00+02:00,1909-10-10,1988-01-01T00:00:00+02:00,cancer,Actress screenwriter
1909-01-01T00:00:00+02:00,1909-02-09,1955-01-01T00:00:00+02:00,cardiovascular_problems,Actress singer
1910-01-01T00:00:00+02:00,1910-01-12,1981-01-01T00:00:00+02:00,cancer,Actress
1910-01-01T00:00:00+02:00,1910-09-03,2007-01-01T00:00:00+02:00,cardiovascular_problems,Singer actress socialite
1910-01-01T00:00:00+02:00,1910-08-12,2006-01-01T00:00:00+02:00,natural_death,American actress
1910-01-01T00:00:00+02:00,1910-05-28,2003-01-01T00:00:00+02:00,cerebral_problems,British actress
1910-01-01T00:00:00+02:00,1910-08-08,1999-01-01T00:00:00+02:00,cancer,Actress
1910-01-01T00:00:00+02:00,1910-07-04,2010-01-01T00:00:00+02:00,other_respiratory_problems,Actress
1910-01-01T00:00:00+02:00,1910-07-20,2000-01-01T00:00:00+02:00,cancer,Actress radio personality
1910-01-01T00:00:00+02:00,1910-02-27,1990-01-01T00:00:00+02:00,cardiovascular_problems,Actress
1910-01-01T00:00:00+02:00,1910-03-08,2000-01-01T00:00:00+02:00,other_respiratory_problems,Actress
1911-01-01T00:00:00+02:00,1911-06-03,1999-01-01T00:00:00+02:00,cerebral_problems,Actress scriptwriter
1911-01-01T00:00:00+02:00,1911-06-03,1999-01-01T00:00:00+02:00,other_diseases,Actress scriptwriter
1911-01-01T00:00:00+02:00,1911-08-06,1989-01-01T00:00:00+02:00,accidents_murder_and_war,American Actress
1911-01-01T00:00:00+02:00,1911-07-07,2005-01-01T00:00:00+02:00,natural_death,English actress
1911-01-01T00:00:00+02:00,{1911-01-08|1911-02-09},1970-01-01T00:00:00+02:00,cancer,American burlesque performer actress author
1911-01-01T00:00:00+02:00,1911-03-03,1937-01-01T00:00:00+02:00,other_diseases,Actress
1911-01-01T00:00:00+02:00,1911-12-30,1998-01-01T00:00:00+02:00,cerebral_problems,Actress
1912-01-01T00:00:00+02:00,1912-10-16,1998-01-01T00:00:00+02:00,cancer,Actress drama teacher
1912-01-01T00:00:00+02:00,1912-06-06,1951-01-01T00:00:00+02:00,cardiovascular_problems,Actress author
1912-01-01T00:00:00+02:00,1912-06-06,1951-01-01T00:00:00+02:00,accidents_murder_and_war,Actress author
1912-01-01T00:00:00+02:00,1912-09-22,2003-01-01T00:00:00+02:00,natural_death,American actress
1912-01-01T00:00:00+02:00,1912-05-12,{1953-01-01T00:00:00+02:00|1954-01-01T00:00:00+02:00},cardiovascular_problems,American actress and journalist
1912-01-01T00:00:00+02:00,1912-06-13,1967-01-01T00:00:00+02:00,cardiovascular_problems,Actress
1912-01-01T00:00:00+02:00,1912-04-16,1997-01-01T00:00:00+02:00,cerebral_problems,American film actress
1913-01-01T00:00:00+02:00,1913-10-10,1994-01-01T00:00:00+02:00,cardiovascular_problems,American actress singer & television personality
1913-01-01T00:00:00+02:00,1913-08-13,1965-01-01T00:00:00+02:00,cerebral_problems,Actress
1913-01-01T00:00:00+02:00,1913-10-18,1993-01-01T00:00:00+02:00,cancer,American actress
1913-01-01T00:00:00+02:00,1913-12-01,1990-01-01T00:00:00+02:00,cancer,Actress
1914-01-01T00:00:00+02:00,1914-07-17,1984-01-01T00:00:00+02:00,cancer,American actress
1914-01-01T00:00:00+02:00,1914-04-24,1969-01-01T00:00:00+02:00,cancer,Film stage and television actress
1914-01-01T00:00:00+02:00,1914-10-19,2014-01-01T00:00:00+02:00,natural_death,Actress
1915-01-01T00:00:00+02:00,1915-09-24,2013-01-01T00:00:00+02:00,natural_death,French actress
1915-01-01T00:00:00+02:00,1915-01-30,1934-01-01T00:00:00+02:00,accidents_murder_and_war,Actress
1915-01-01T00:00:00+02:00,1915-01-09,1970-01-01T00:00:00+02:00,cerebral_problems,Actress
1915-01-01T00:00:00+02:00,1915-02-01,2014-01-01T00:00:00+02:00,natural_death,American actress and painter
1915-01-01T00:00:00+02:00,1915-12-27,1973-01-01T00:00:00+02:00,cancer,American film actress
1916-01-01T00:00:00+02:00,1916-09-13,1955-01-01T00:00:00+02:00,cancer,Actress
1916-01-01T00:00:00+02:00,1916-06-14,2001-01-01T00:00:00+02:00,cardiovascular_problems,Actress
1916-01-01T00:00:00+02:00,1916-08-27,1994-01-01T00:00:00+02:00,cardiovascular_problems,American comic actress and singer
1916-01-01T00:00:00+02:00,1916-11-20,2008-01-01T00:00:00+02:00,cancer,Actress
1916-01-01T00:00:00+02:00,1916-11-20,2008-01-01T00:00:00+02:00,cerebral_problems,Actress
1916-01-01T00:00:00+02:00,1916-12-18,1973-01-01T00:00:00+02:00,cancer,dancer singer actress
1916-01-01T00:00:00+02:00,1916-03-06,1986-01-01T00:00:00+02:00,cancer,Actress
1916-01-01T00:00:00+02:00,1916-05-06,1997-01-01T00:00:00+02:00,other_respiratory_problems,Voice actress singer
1917-01-01T00:00:00+02:00,1917-08-29,2004-01-01T00:00:00+02:00,natural_death,Actress
1917-01-01T00:00:00+02:00,1917-10-07,2006-01-01T00:00:00+02:00,other_respiratory_problems,Actress
1917-01-01T00:00:00+02:00,1917-10-07,2006-01-01T00:00:00+02:00,other_respiratory_problems,Actress
1917-01-01T00:00:00+02:00,1917-07-17,2012-01-01T00:00:00+02:00,natural_death,American actress
1917-01-01T00:00:00+02:00,1917-06-30,1975-01-01T00:00:00+02:00,cancer,Actress
1917-01-01T00:00:00+02:00,1917-11-04,1992-01-01T00:00:00+02:00,cancer,British actress
1917-01-01T00:00:00+02:00,1917-10-22,2013-01-01T00:00:00+02:00,natural_death,Actress
1917-01-01T00:00:00+02:00,1917-12-31,1961-01-01T00:00:00+02:00,other_diseases,Actress dancer
1917-01-01T00:00:00+02:00,1917-10-16,1966-01-01T00:00:00+02:00,cancer,Actress
1917-01-01T00:00:00+02:00,1917-04-29,2012-01-01T00:00:00+02:00,cardiovascular_problems,Actress
1917-01-01T00:00:00+02:00,1917-07-09,1995-01-01T00:00:00+02:00,cardiovascular_problems,Model actress
1918-01-01T00:00:00+02:00,1918-07-23,2014-01-01T00:00:00+02:00,natural_death,American actress
1918-01-01T00:00:00+02:00,1918-10-17,1987-01-01T00:00:00+02:00,cerebral_problems,American actress
1918-01-01T00:00:00+02:00,1918-04-03,2014-01-01T00:00:00+02:00,natural_death,American actress
1918-01-01T00:00:00+02:00,1918-02-04,1995-01-01T00:00:00+02:00,cerebral_problems,Actress director
1919-01-01T00:00:00+02:00,1919-02-11,1995-01-01T00:00:00+02:00,pneumonia,Actress and businesswoman
1919-01-01T00:00:00+02:00,1919-02-11,1995-01-01T00:00:00+02:00,other_respiratory_problems,Actress and businesswoman
1919-01-01T00:00:00+02:00,1919-03-10,1987-01-01T00:00:00+02:00,cancer,American actress and singer
1919-01-01T00:00:00+02:00,1919-11-20,2012-01-01T00:00:00+02:00,cerebral_problems,American actress
1919-01-01T00:00:00+02:00,1919-06-17,1996-01-01T00:00:00+02:00,other_diseases,English film and stage actress
1919-01-01T00:00:00+02:00,1919-06-17,1996-01-01T00:00:00+02:00,pneumonia,English film and stage actress
1919-01-01T00:00:00+02:00,1919-05-23,2011-01-01T00:00:00+02:00,cerebral_problems,Actress dancer
1919-01-01T00:00:00+02:00,1919-10-11,1999-01-01T00:00:00+02:00,cancer,American actress
1919-01-01T00:00:00+02:00,1919-01-23,2011-01-01T00:00:00+02:00,pneumonia,Actress
1919-01-01T00:00:00+02:00,1919-02-17,2001-01-01T00:00:00+02:00,cancer,American actress
1920-01-01T00:00:00+02:00,1920-11-08,1998-01-01T00:00:00+02:00,other_diseases,Actress
1920-01-01T00:00:00+02:00,1920-11-19,1991-01-01T00:00:00+02:00,other_respiratory_problems,American actress
